model,base_id,donor_id,split,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,rho_from,rho_to,delta_frac_inner_def_name,delta_frac_inner_def_value,delta_frac_outer_def_name,delta_frac_outer_def_value,delta_frac_use_site,delta_frac_return_kw,delta_frac_signature,delta_frac_suffix,delta_frac_other,delta_frac_outer_def,delta_frac_inner_def,delta_frac_inner_def_identical,delta_frac_both_defs,binding_shift,binding_shift_identical
deepseek-coder-6.7b,base_0347,base_0179,calib,flip_ba_mismatched,mismatched,91,1,no_shift,27,other,1.0000000183144868,0.9999999839143046,0.004755480852766475,-0.011508228759424612,0.007993488776022111,0.018139771022892003,-0.0022134783673583274,-7.424461214221648e-05,0.015415792517531945,-0.023455288064391344,-0.009053327766078312,0.026133259798914114,-0.006752747906658137,-0.011508228759424612,0.019380511892255987,-0.03288600770557225,-0.03764148855833872
deepseek-coder-6.7b,base_0348,base_0009,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,bound,1.0000003834262001,1.0000001132534488,-0.0009342297309291041,0.03519970195401869,-0.06374122302174096,-0.05081566874176667,-0.016627821642527317,0.0009193543227234112,0.01628069599536669,0.006161420312186444,0.07355750037991715,-0.11455689176350764,0.03426547222308959,0.03519970195401869,-0.08029141954041802,0.14882236398659723,0.14975659371752634
deepseek-coder-6.7b,base_0348,base_0009,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,bound,1.0000000042709152,0.9999999344575785,0.0018124594267881914,0.03938611625552564,-0.050264857296700716,-0.061194505810500496,-0.022327022459256295,0.0037633161234838543,0.012075813503010003,0.00858385837515635,0.06816475206915679,-0.11145936310720123,0.04119857568231383,0.03938611625552564,-0.0702607874248874,0.15265793878951506,0.15084547936272685
deepseek-coder-6.7b,base_0348,base_0009,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,bound,1.0000000838884255,1.000000034698929,0.013783719855608815,0.0437641691065955,-0.03227059230005208,-0.07969620577213167,-0.017786635983312905,0.0009654848553820559,0.008160685818621498,0.007606832870443836,0.05547249235934848,-0.11196679807218374,0.057547888962204315,0.0437641691065955,-0.05441890910997943,0.16951468703438805,0.15573096717877924
deepseek-coder-6.7b,base_0348,base_0009,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,bound,1.0000000527171184,1.0000000896991408,0.021268737065615235,0.04742396769118141,-0.020879439448427434,-0.10878440634698504,-0.0109986064092185,0.007412921897413719,0.006965736669702877,0.015967940482140563,0.04162318538059967,-0.12966384579541249,0.06869270475679665,0.04742396769118141,-0.06097114103861584,0.19835655055220913,0.1770878134865939
deepseek-coder-6.7b,base_0348,base_0009,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,bound,0.9999999821513987,1.0000001068678819,0.010565548474445291,0.06533064815367419,-0.015209856493068719,-0.1214972444469338,-0.011288939909170952,0.011143519611540137,0.0033165238613593676,0.031054098136494457,0.026585827328143102,-0.13670710094000252,0.07589619662811947,0.06533064815367419,-0.060810904311883046,0.212603297568122,0.20203774909367672
deepseek-coder-6.7b,base_0348,base_0009,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,bound,0.9999999556334771,1.0000000951810897,0.002220311804485187,0.038200651683803204,-0.017476443252391276,-0.049624208306755416,-0.009389872703567337,0.013463104464341447,0.0010772289877554603,-0.002307953726705003,0.023837320596646505,-0.0671006515591467,0.040420963488288386,0.038200651683803204,-0.026679688070858326,0.10752161504743508,0.1053013032429499
deepseek-coder-6.7b,base_0348,base_0009,test,flip_ba_mismatched,mismatched,91,1,no_shift,23,bound,1.0000000829959954,1.0000000925304773,-0.0013093332832763652,0.029352669098913743,-0.01859048995215137,-0.047540320118599905,-0.005981117191977817,0.016603257018252097,0.001201250524611508,0.004894266404387948,0.021369827034321845,-0.06613081007075128,0.02804333581563738,0.029352669098913743,-0.03808747425511391,0.09417414588638866,0.09548347916966501
deepseek-coder-6.7b,base_0348,base_0009,test,flip_ba_mismatched,mismatched,91,1,no_shift,27,bound,1.0000000846533657,1.0000000028915772,-0.0026468622328083323,0.019175909984294595,-0.010461335768349326,-0.018742833675271693,0.0004108679971162512,-0.0005213846025043916,0.0015438820782065488,0.003041874137956424,0.008199800319571834,-0.029204169443621017,0.016529047751486267,0.019175909984294595,-0.01267512169213475,0.045733217195107284,0.04838007942791561
deepseek-coder-6.7b,base_0348,base_0009,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,other,1.0000001877425329,1.0000002154976513,0.001121360116690803,-0.019330439760222903,0.0033747518513479458,0.01025130547009679,-0.01747259947874634,0.002207529442383928,0.004689327285016143,-0.0019746553174677384,0.017133448146020136,0.013626057321444729,-0.018209079643532106,-0.019330439760222903,-0.004583022322087293,-0.031835136964976835,-0.03295649708166763
deepseek-coder-6.7b,base_0348,base_0009,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,other,0.9999998920347476,1.000000118635365,0.0040433766158733345,-0.021233844507027057,0.002804936781968137,0.019386252107601032,-0.02316957458234657,0.00602849094282879,0.0016331196841568793,0.000829279393384813,0.009678190164178258,0.02219118888956917,-0.017190467891153728,-0.021233844507027057,0.00500072099841542,-0.0393816567807229,-0.04342503339659623
deepseek-coder-6.7b,base_0348,base_0009,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,other,1.0000000246929677,0.9999999547789902,0.01242855125511987,-0.03337711103118529,-0.0005630332464746646,0.031900768376908084,-0.01943820266931328,0.0026641889814762124,0.005485389222410382,-0.0032346675047716933,0.0041340467018530225,0.03133773513043342,-0.020948559776065426,-0.03337711103118529,0.010389175354368008,-0.052286294906498845,-0.06471484616161871
deepseek-coder-6.7b,base_0348,base_0009,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,other,1.0000000559200746,1.000000038242459,0.01357698924068755,-0.060205711594788464,-0.01227933746005333,0.04702480033724846,-0.012670811924251242,0.008406923517167195,0.002828178259656332,0.0013215107886442867,0.01199744115807358,0.03474546287719513,-0.04662872235410091,-0.060205711594788464,-0.011883259476905772,-0.08137418523129604,-0.09495117447198359
deepseek-coder-6.7b,base_0348,base_0009,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,other,1.0000000396607052,1.0000000392194561,0.007122635992956733,-0.07557319544013565,-0.01368439495647586,0.05928245963146546,-0.02069295423203165,0.012828663610331238,0.0011074809398765179,0.017360160445691497,0.012249143567072601,0.045598064674989586,-0.0684505594471789,-0.07557319544013565,-0.022852494772189313,-0.11404862412216848,-0.12117126011512523
deepseek-coder-6.7b,base_0348,base_0009,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,other,1.000000055160291,1.000000022331363,0.002185463910095651,-0.06224720245712581,-0.01681049527462461,0.08091969113988368,-0.01565206249785992,0.01577372022020588,-0.0011551287386707548,-0.014878492212457184,0.011864473081624916,0.06410919586525907,-0.06006173854703016,-0.06224720245712581,0.00404745731822892,-0.12417093441228923,-0.12635639832238488
deepseek-coder-6.7b,base_0348,base_0009,test,flip_ba_mismatched,mismatched,91,1,no_shift,23,other,0.9999999837406306,1.0000000685991552,-0.0025933641109886878,-0.04121160500797079,-0.017609474794407647,0.07253071299863123,-0.009957965703229696,0.01783175733313694,-0.00023179960777443276,-0.03126169661449085,0.012503520365618734,0.054921238204223594,-0.04380496911895948,-0.04121160500797079,0.011116269085264113,-0.09872620732318307,-0.09613284321219438
deepseek-coder-6.7b,base_0348,base_0009,test,flip_ba_mismatched,mismatched,91,1,no_shift,27,other,1.0000000097252304,0.9999999983251477,-0.0035574690666334207,0.0036177203932822657,-0.010229332664293614,0.010056499540867278,-0.00028202134602056325,-0.0005273639696369709,4.661853972018348e-05,0.0025160793111409507,-0.0016407421385085386,-0.00017283312342633583,6.025132664884414e-05,0.0036177203932822657,-0.0001125817967774917,0.00023308445007517997,0.0037905535167086016
deepseek-coder-6.7b,base_0349,base_0310,calib,flip_ba_mismatched,mismatched,91,1,no_shift,0,bound,1.0000007006266378,1.0000004020302982,0.004041757892213603,0.03650375663191037,-0.04721468662658568,-0.06946411064934545,-0.014650900958733072,-0.0004591551097777556,0.01598096288475071,0.010619164885223353,0.06464291245400433,-0.11667879727593111,0.04054551452412398,0.03650375663191037,-0.07613328275180714,0.15722431180005508,0.15318255390784147
deepseek-coder-6.7b,base_0349,base_0310,calib,flip_ba_mismatched,mismatched,91,1,no_shift,3,bound,1.000000133985084,1.0000000953133847,0.006626687617083701,0.0400638080421029,-0.0426705983424131,-0.0848878065707901,-0.021768556952615297,0.00020094238459934452,0.0067085946364350835,0.014060960308280607,0.08166593020561752,-0.1275584049132032,0.04669049565918661,0.0400638080421029,-0.0808679092540166,0.1742489005723898,0.1676222129553061
deepseek-coder-6.7b,base_0349,base_0310,calib,flip_ba_mismatched,mismatched,91,1,no_shift,7,bound,1.0000000872529795,1.0000002378938975,0.0068198808440785765,0.047962089312810215,-0.03387727017535172,-0.09940747585609336,-0.021219388213263145,0.0010773882559976175,0.009817264129349502,0.024202706782214145,0.06462495556117595,-0.13328474603144508,0.05478197015688879,0.047962089312810215,-0.07850277587455629,0.18806671618833387,0.18124683534425529
deepseek-coder-6.7b,base_0349,base_0310,calib,flip_ba_mismatched,mismatched,91,1,no_shift,11,bound,1.0000000651883276,1.0000001906267693,0.01339758682210107,0.05877840654819226,-0.02314955689745274,-0.13004488955965338,-0.018551913134706832,0.003798681383949922,0.01665894878955504,0.035846473962095615,0.0432663875243606,-0.15319444645710611,0.07217599337029335,0.05877840654819226,-0.08101845308681277,0.22537043982739946,0.2119728530052984
deepseek-coder-6.7b,base_0349,base_0310,calib,flip_ba_mismatched,mismatched,91,1,no_shift,15,bound,1.0000000761910763,1.0000002171171378,0.0026540149225579863,0.07851378785823504,-0.012953218530236121,-0.14681511764667665,-0.013870878884699393,-0.0010175819322302236,0.014473166718418723,0.040610701760620926,0.038405266660071075,-0.15976833617691277,0.08116780278079302,0.07851378785823504,-0.07860053339611978,0.2409361389577058,0.2382821240351478
deepseek-coder-6.7b,base_0349,base_0310,calib,flip_ba_mismatched,mismatched,91,1,no_shift,19,bound,1.0000000468504135,1.0000001256993956,-0.0033047717639241806,0.04609626225438234,-0.004190463918135094,-0.05970036270529297,-0.009526284233415581,-0.0033944329851779455,0.008269832123986152,-0.014651567480044925,0.040401867556604285,-0.06389082662342807,0.04279149049045816,0.04609626225438234,-0.02109933613296991,0.10668231711388623,0.10998708887781042
deepseek-coder-6.7b,base_0349,base_0310,calib,flip_ba_mismatched,mismatched,91,1,no_shift,23,bound,1.000000045430704,1.000000155825697,-0.0021288098197046607,0.03957760769181573,-0.005173907651757615,-0.04673575792671178,-0.006604270386808827,-0.004820433450466394,0.006862336192992903,-0.015105020875006092,0.03412836662063973,-0.0519096655784694,0.03744879787211107,0.03957760769181573,-0.014460867706358321,0.08935846345058046,0.09148727327028514
deepseek-coder-6.7b,base_0349,base_0310,calib,flip_ba_mismatched,mismatched,91,1,no_shift,27,bound,1.0000000421180484,1.0000000633691168,0.0016806632640059896,0.021858621632129448,-0.001472675852188493,-0.015073522149338122,-0.004530437236840833,0.0001333940432550404,0.006178030558099179,-0.0315231357182304,0.022749082710176435,-0.016546198001526614,0.023539284896135437,0.021858621632129448,0.00699308689460882,0.04008548289766205,0.038404819633656065
deepseek-coder-6.7b,base_0349,base_0310,calib,flip_ba_mismatched,mismatched,91,1,no_shift,0,other,0.9999997491578735,1.0000005142419661,0.0008971123428862336,-0.010890981873821717,0.0022825930597346056,-0.02376984469814251,-0.01964125646982218,-0.001095949647791257,0.009157456194748309,0.012516314957203012,0.030545321219098476,-0.021487251638407867,-0.009993869530935486,-0.010890981873821717,-0.03148112116934332,0.011493382107472382,0.01059626976458615
deepseek-coder-6.7b,base_0349,base_0310,calib,flip_ba_mismatched,mismatched,91,1,no_shift,3,other,0.9999999734465884,1.0000001881189517,0.005057660993508932,-0.015031017129051479,0.00124684534559244,-0.02375109812063475,-0.026909936891863186,0.0008272998867237709,0.001894538463376505,0.016953001985402144,0.03971292013930888,-0.02250425277504231,-0.009973356135542545,-0.015031017129051479,-0.03247760891058482,0.012530896639499765,0.007473235645990832
deepseek-coder-6.7b,base_0349,base_0310,calib,flip_ba_mismatched,mismatched,91,1,no_shift,7,other,1.0000000441433619,1.0000002380833453,0.0041243139967210105,-0.02872228099154058,-0.003693057287941448,-0.017924699945803965,-0.0259385312808145,0.0013924745168773164,0.009656975249559434,0.026434925357959493,0.03467007432496655,-0.02161775723374537,-0.024597966994819573,-0.02872228099154058,-0.04621572422856496,-0.002980209761074201,-0.00710452375779521
deepseek-coder-6.7b,base_0349,base_0310,calib,flip_ba_mismatched,mismatched,91,1,no_shift,11,other,0.9999999575414993,1.000000288047739,0.012044990633065083,-0.05161408389194077,-0.008103048854030404,-0.01917565852285364,-0.021717778595572196,0.0042603515213419894,0.01797394716626919,0.031150112796812512,0.03518149825314784,-0.027278707376884037,-0.039569093258875684,-0.05161408389194077,-0.06684780063575974,-0.012290385881991647,-0.024335376515056732
deepseek-coder-6.7b,base_0349,base_0310,calib,flip_ba_mismatched,mismatched,91,1,no_shift,15,other,0.9999998660198421,1.0000002504239487,0.003591977620504276,-0.05649326456950425,-0.007458527084346175,-0.015222597885138134,-0.021049052190855413,6.404568582342798e-05,0.01825642491583869,0.034939622417511806,0.04337175549427208,-0.022681124969484323,-0.05290128694899997,-0.05649326456950425,-0.0755824119184843,-0.030220161979515645,-0.03381213960001993
deepseek-coder-6.7b,base_0349,base_0310,calib,flip_ba_mismatched,mismatched,91,1,no_shift,19,other,0.9999998630544865,1.0000001661466582,-0.0026266214135801033,-0.035175189599200775,-0.002980422190286318,0.02841864861226464,-0.010115524386602924,-0.0018670466539708191,0.010589251689021521,-0.03233957794738096,0.04609678498190728,0.02543822642197832,-0.03780181101278088,-0.035175189599200775,-0.012363584590802557,-0.0632400374347592,-0.060613416021179096
deepseek-coder-6.7b,base_0349,base_0310,calib,flip_ba_mismatched,mismatched,91,1,no_shift,23,other,0.9999998878556426,1.0000002612596002,-0.0014032234297921796,-0.023828844811074577,-0.004384360798349852,0.03845078279988795,-0.005689361050422698,-0.00416981046027385,0.009320643172010798,-0.05180984348777562,0.04351439146974759,0.0340664220015381,-0.025232068240866753,-0.023828844811074577,0.008834353760671348,-0.059298490242404855,-0.05789526681261268
deepseek-coder-6.7b,base_0349,base_0310,calib,flip_ba_mismatched,mismatched,91,1,no_shift,27,other,0.9999998584716643,1.0000002456081034,0.0019020030700229052,0.008794103595228468,-0.001029074456167612,0.008556900504538395,-0.002933223421266078,0.0014849722542802889,0.008275543232990144,-0.057868114812437144,0.03281727716924958,0.007527826048370781,0.010696106665251372,0.008794103595228468,0.018223932713622153,0.0031682806168805908,0.0012662775468576873
deepseek-coder-6.7b,base_0350,base_0115,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,bound,1.000000133342376,1.000000481316312,0.007899214267743874,0.05740377888862318,-0.046017152965716235,-0.03915184047740095,-0.027083487009872433,-0.003687617268148282,0.0102690361988758,0.007898949683567913,0.03246946665626316,-0.08516899344311718,0.06530299315636703,0.05740377888862318,-0.019866000286750174,0.15047198659948421,0.14257277233174037
deepseek-coder-6.7b,base_0350,base_0115,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,bound,0.9999997957279968,1.000000185411883,0.008153420019100445,0.06276093246736508,-0.04029972632238643,-0.04921670205420314,-0.02880332305721333,-0.0012127924535064484,0.0036212229399695643,0.005245014859527247,0.039752343285232805,-0.08951642837658957,0.07091435248646552,0.06276093246736508,-0.018602075890124026,0.1604307808630551,0.15227736084395466
deepseek-coder-6.7b,base_0350,base_0115,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,bound,0.9999998467627286,1.0000001148044506,0.013628693622903842,0.08366255380120166,-0.04492378350769838,-0.0690872047998534,-0.02123781970510425,-0.0019165305665426978,0.004030595427342042,0.010739999220201746,0.02510376454927149,-0.1140109883075518,0.09729124742410553,0.08366255380120166,-0.016719740883446355,0.21130223573165732,0.19767354210875346
deepseek-coder-6.7b,base_0350,base_0115,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,bound,0.999999913101226,1.0000002056239339,0.015317176119187915,0.0859048899573346,-0.030017201433440416,-0.09860420240567146,-0.012694163073581045,-0.00020120709374766253,0.0031162585132467682,0.023002515490331166,0.014176226449048035,-0.12862140383911186,0.10122206607652252,0.0859048899573346,-0.027399337762589293,0.22984346991563437,0.21452629379644644
