model,base_id,split,arm,binding,cell,style,variant,question,kind,correct_pole,inner_token,outer_token,logp_inner,logp_outer,margin_inner,margin_correct,says_inner,correct,argmax_token,argmax_is_a_choice,n_prompt_tokens,question_text
deepseek-coder-1.3b,base_0145,calib,ab,source,ab_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.5865536332130432,-0.996768057346344,0.4102144241333008,-0.4102144241333008,1,0,9526,1,35,"
# Question: does f return the outer q or the inner q? Answer: the"
deepseek-coder-1.3b,base_0145,calib,ab,target,ab_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.5581232309341431,-1.030396580696106,0.4722733497619629,0.4722733497619629,1,1,9526,1,35,"
# Question: does f return the outer q or the inner q? Answer: the"
deepseek-coder-1.3b,base_0145,calib,ba,source,ba_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.5975126028060913,-0.9873288869857788,0.3898162841796875,-0.3898162841796875,1,0,9526,1,35,"
# Question: does f return the outer q or the inner q? Answer: the"
deepseek-coder-1.3b,base_0145,calib,ba,target,ba_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.5034835934638977,-1.1140844821929932,0.6106008887290955,0.6106008887290955,1,1,9526,1,35,"
# Question: does f return the outer q or the inner q? Answer: the"
deepseek-coder-1.3b,base_0145,calib,ab,source,ab_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-0.8286380171775818,-1.9927253723144531,1.1640873551368713,-1.1640873551368713,1,0,2291,1,33,"
# Question: is the q returned by f local or global? Answer:"
deepseek-coder-1.3b,base_0145,calib,ab,target,ab_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-0.838297426700592,-2.082573413848877,1.244275987148285,1.244275987148285,1,1,2291,1,33,"
# Question: is the q returned by f local or global? Answer:"
deepseek-coder-1.3b,base_0145,calib,ba,source,ba_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-0.847494900226593,-1.945946455001831,1.098451554775238,-1.098451554775238,1,0,2291,1,33,"
# Question: is the q returned by f local or global? Answer:"
deepseek-coder-1.3b,base_0145,calib,ba,target,ba_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-0.8362318277359009,-2.0600686073303223,1.2238367795944214,1.2238367795944214,1,1,2291,1,33,"
# Question: is the q returned by f local or global? Answer:"
deepseek-coder-1.3b,base_0145,calib,ab,source,ab_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-0.7052687406539917,-2.5573482513427734,1.8520795106887817,-1.8520795106887817,1,0,2291,1,33,"
# Question: is the q returned by f global or local? Answer:"
deepseek-coder-1.3b,base_0145,calib,ab,target,ab_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-0.6838757395744324,-2.7877938747406006,2.103918135166168,2.103918135166168,1,1,2291,1,33,"
# Question: is the q returned by f global or local? Answer:"
deepseek-coder-1.3b,base_0145,calib,ba,source,ba_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-0.7172104716300964,-2.475421667098999,1.7582111954689026,-1.7582111954689026,1,0,2291,1,33,"
# Question: is the q returned by f global or local? Answer:"
deepseek-coder-1.3b,base_0145,calib,ba,target,ba_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-0.6673076748847961,-2.7960689067840576,2.1287612318992615,2.1287612318992615,1,1,2291,1,33,"
# Question: is the q returned by f global or local? Answer:"
deepseek-coder-1.3b,base_0145,calib,ab,source,ab_source,shadow,direct,shadow/direct,word,outer,5336,637,-1.3643261194229126,-0.6148906946182251,-0.7494354248046875,0.7494354248046875,0,1,637,1,34,"
# Question: is q shadowed inside f (yes/no)? Answer:"
deepseek-coder-1.3b,base_0145,calib,ab,target,ab_target,shadow,direct,shadow/direct,word,inner,5336,637,-1.3850091695785522,-0.6222079992294312,-0.7628011703491211,-0.7628011703491211,0,0,637,1,34,"
# Question: is q shadowed inside f (yes/no)? Answer:"
deepseek-coder-1.3b,base_0145,calib,ba,source,ba_source,shadow,direct,shadow/direct,word,outer,5336,637,-1.3586432933807373,-0.608819305896759,-0.7498239874839783,0.7498239874839783,0,1,637,1,34,"
# Question: is q shadowed inside f (yes/no)? Answer:"
deepseek-coder-1.3b,base_0145,calib,ba,target,ba_target,shadow,direct,shadow/direct,word,inner,5336,637,-1.3708784580230713,-0.621020495891571,-0.7498579621315002,-0.7498579621315002,0,0,637,1,34,"
# Question: is q shadowed inside f (yes/no)? Answer:"
deepseek-coder-1.3b,base_0145,calib,ab,source,ab_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-0.8257968425750732,-1.2137863636016846,0.38798952102661133,-0.38798952102661133,1,0,637,1,36,"
# Question: does f return the q from outside f (yes/no)? Answer:"
deepseek-coder-1.3b,base_0145,calib,ab,target,ab_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-0.77255779504776,-1.3281891345977783,0.5556313395500183,0.5556313395500183,1,1,637,1,36,"
# Question: does f return the q from outside f (yes/no)? Answer:"
deepseek-coder-1.3b,base_0145,calib,ba,source,ba_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-0.8172152638435364,-1.1906239986419678,0.3734087347984314,-0.3734087347984314,1,0,637,1,36,"
# Question: does f return the q from outside f (yes/no)? Answer:"
deepseek-coder-1.3b,base_0145,calib,ba,target,ba_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-0.765897810459137,-1.3153085708618164,0.5494107604026794,0.5494107604026794,1,1,637,1,36,"
# Question: does f return the q from outside f (yes/no)? Answer:"
deepseek-coder-1.3b,base_0145,calib,ab,source,ab_source,value,direct,value/direct,value,outer,18,20,-1.3867347240447998,-0.32844430208206177,-1.058290421962738,1.058290421962738,0,1,20,1,21,"
assert f() == "
deepseek-coder-1.3b,base_0145,calib,ab,target,ab_target,value,direct,value/direct,value,inner,18,20,-0.5159656405448914,-0.9308921694755554,0.41492652893066406,0.41492652893066406,1,1,18,1,21,"
assert f() == "
deepseek-coder-1.3b,base_0145,calib,ba,source,ba_source,value,direct,value/direct,value,outer,20,18,-1.6069716215133667,-0.2889784574508667,-1.3179931640625,1.3179931640625,0,1,18,1,21,"
assert f() == "
deepseek-coder-1.3b,base_0145,calib,ba,target,ba_target,value,direct,value/direct,value,inner,20,18,-1.0293636322021484,-0.44968611001968384,-0.5796775221824646,-0.5796775221824646,0,0,18,1,21,"
assert f() == "
deepseek-coder-1.3b,base_0146,test,ab,source,ab_source,scope,direct,scope/direct,word,outer,4640,4871,-1.7753093242645264,-1.4909865856170654,-0.28432273864746094,0.28432273864746094,0,1,4871,1,35,"
# Question: does f return the s assigned inside f or outside f? Answer:"
deepseek-coder-1.3b,base_0146,test,ab,target,ab_target,scope,direct,scope/direct,word,inner,4640,4871,-1.772641658782959,-1.4535136222839355,-0.31912803649902344,-0.31912803649902344,0,0,4871,1,35,"
# Question: does f return the s assigned inside f or outside f? Answer:"
deepseek-coder-1.3b,base_0146,test,ba,source,ba_source,scope,direct,scope/direct,word,outer,4640,4871,-1.8224215507507324,-1.492703914642334,-0.32971763610839844,0.32971763610839844,0,1,4871,1,35,"
# Question: does f return the s assigned inside f or outside f? Answer:"
deepseek-coder-1.3b,base_0146,test,ba,target,ba_target,scope,direct,scope/direct,word,inner,4640,4871,-1.8371905088424683,-1.4793623685836792,-0.35782814025878906,-0.35782814025878906,0,0,4871,1,35,"
# Question: does f return the s assigned inside f or outside f? Answer:"
deepseek-coder-1.3b,base_0146,test,ab,source,ab_source,scope,swapped,scope/swapped,word,outer,4640,4871,-0.8700063228607178,-2.5940663814544678,1.72406005859375,-1.72406005859375,1,0,4640,1,35,"
# Question: does f return the s assigned outside f or inside f? Answer:"
deepseek-coder-1.3b,base_0146,test,ab,target,ab_target,scope,swapped,scope/swapped,word,inner,4640,4871,-0.883526086807251,-2.420484781265259,1.5369586944580078,1.5369586944580078,1,1,4640,1,35,"
# Question: does f return the s assigned outside f or inside f? Answer:"
deepseek-coder-1.3b,base_0146,test,ba,source,ba_source,scope,swapped,scope/swapped,word,outer,4640,4871,-0.8843071460723877,-2.57818341255188,1.6938762664794922,-1.6938762664794922,1,0,4640,1,35,"
# Question: does f return the s assigned outside f or inside f? Answer:"
deepseek-coder-1.3b,base_0146,test,ba,target,ba_target,scope,swapped,scope/swapped,word,inner,4640,4871,-0.9234740734100342,-2.4003474712371826,1.4768733978271484,1.4768733978271484,1,1,4640,1,35,"
# Question: does f return the s assigned outside f or inside f? Answer:"
deepseek-coder-1.3b,base_0146,test,ab,source,ab_source,binding,direct,binding/direct,word,outer,9526,12915,-0.5483452081680298,-1.1222888231277466,0.5739436149597168,-0.5739436149597168,1,0,9526,1,35,"
# Question: does f return the inner s or the outer s? Answer: the"
deepseek-coder-1.3b,base_0146,test,ab,target,ab_target,binding,direct,binding/direct,word,inner,9526,12915,-0.48854225873947144,-1.1921088695526123,0.7035666108131409,0.7035666108131409,1,1,9526,1,35,"
# Question: does f return the inner s or the outer s? Answer: the"
deepseek-coder-1.3b,base_0146,test,ba,source,ba_source,binding,direct,binding/direct,word,outer,9526,12915,-0.5648595690727234,-1.1056368350982666,0.5407772660255432,-0.5407772660255432,1,0,9526,1,35,"
# Question: does f return the inner s or the outer s? Answer: the"
deepseek-coder-1.3b,base_0146,test,ba,target,ba_target,binding,direct,binding/direct,word,inner,9526,12915,-0.47677093744277954,-1.236525535583496,0.7597545981407166,0.7597545981407166,1,1,9526,1,35,"
# Question: does f return the inner s or the outer s? Answer: the"
deepseek-coder-1.3b,base_0146,test,ab,source,ab_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.40616747736930847,-1.336817741394043,0.9306502640247345,-0.9306502640247345,1,0,9526,1,35,"
# Question: does f return the outer s or the inner s? Answer: the"
deepseek-coder-1.3b,base_0146,test,ab,target,ab_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.3997763395309448,-1.3299754858016968,0.930199146270752,0.930199146270752,1,1,9526,1,35,"
# Question: does f return the outer s or the inner s? Answer: the"
deepseek-coder-1.3b,base_0146,test,ba,source,ba_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.4172761142253876,-1.3147661685943604,0.8974900543689728,-0.8974900543689728,1,0,9526,1,35,"
# Question: does f return the outer s or the inner s? Answer: the"
deepseek-coder-1.3b,base_0146,test,ba,target,ba_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.38385242223739624,-1.3811993598937988,0.9973469376564026,0.9973469376564026,1,1,9526,1,35,"
# Question: does f return the outer s or the inner s? Answer: the"
deepseek-coder-1.3b,base_0146,test,ab,source,ab_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-0.9029538631439209,-1.9867894649505615,1.0838356018066406,-1.0838356018066406,1,0,2291,1,33,"
# Question: is the s returned by f local or global? Answer:"
deepseek-coder-1.3b,base_0146,test,ab,target,ab_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-0.841802179813385,-2.124610424041748,1.282808244228363,1.282808244228363,1,1,2291,1,33,"
# Question: is the s returned by f local or global? Answer:"
deepseek-coder-1.3b,base_0146,test,ba,source,ba_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-0.8967864513397217,-1.9685027599334717,1.07171630859375,-1.07171630859375,1,0,2291,1,33,"
# Question: is the s returned by f local or global? Answer:"
deepseek-coder-1.3b,base_0146,test,ba,target,ba_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-0.8661786913871765,-2.0854761600494385,1.219297468662262,1.219297468662262,1,1,2291,1,33,"
# Question: is the s returned by f local or global? Answer:"
deepseek-coder-1.3b,base_0146,test,ab,source,ab_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-0.7213084697723389,-2.5912082195281982,1.8698997497558594,-1.8698997497558594,1,0,2291,1,33,"
# Question: is the s returned by f global or local? Answer:"
deepseek-coder-1.3b,base_0146,test,ab,target,ab_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-0.6365271806716919,-2.9227914810180664,2.2862643003463745,2.2862643003463745,1,1,2291,1,33,"
# Question: is the s returned by f global or local? Answer:"
deepseek-coder-1.3b,base_0146,test,ba,source,ba_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-0.7104853391647339,-2.5701961517333984,1.8597108125686646,-1.8597108125686646,1,0,2291,1,33,"
# Question: is the s returned by f global or local? Answer:"
deepseek-coder-1.3b,base_0146,test,ba,target,ba_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-0.6443604230880737,-2.903374671936035,2.2590142488479614,2.2590142488479614,1,1,2291,1,33,"
# Question: is the s returned by f global or local? Answer:"
deepseek-coder-1.3b,base_0146,test,ab,source,ab_source,shadow,direct,shadow/direct,word,outer,5336,637,-1.378230094909668,-0.6640623211860657,-0.7141677737236023,0.7141677737236023,0,1,637,1,34,"
# Question: is s shadowed inside f (yes/no)? Answer:"
deepseek-coder-1.3b,base_0146,test,ab,target,ab_target,shadow,direct,shadow/direct,word,inner,5336,637,-1.3757121562957764,-0.6483809351921082,-0.7273312211036682,-0.7273312211036682,0,0,637,1,34,"
# Question: is s shadowed inside f (yes/no)? Answer:"
deepseek-coder-1.3b,base_0146,test,ba,source,ba_source,shadow,direct,shadow/direct,word,outer,5336,637,-1.383194923400879,-0.6587715744972229,-0.724423348903656,0.724423348903656,0,1,637,1,34,"
# Question: is s shadowed inside f (yes/no)? Answer:"
deepseek-coder-1.3b,base_0146,test,ba,target,ba_target,shadow,direct,shadow/direct,word,inner,5336,637,-1.3583219051361084,-0.6617781519889832,-0.6965437531471252,-0.6965437531471252,0,0,637,1,34,"
# Question: is s shadowed inside f (yes/no)? Answer:"
deepseek-coder-1.3b,base_0146,test,ab,source,ab_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-0.832979679107666,-1.3031039237976074,0.4701242446899414,-0.4701242446899414,1,0,637,1,36,"
# Question: does f return the s from outside f (yes/no)? Answer:"
deepseek-coder-1.3b,base_0146,test,ab,target,ab_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-0.7551025748252869,-1.3419872522354126,0.5868846774101257,0.5868846774101257,1,1,637,1,36,"
# Question: does f return the s from outside f (yes/no)? Answer:"
deepseek-coder-1.3b,base_0146,test,ba,source,ba_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-0.8210545778274536,-1.309810757637024,0.4887561798095703,-0.4887561798095703,1,0,637,1,36,"
# Question: does f return the s from outside f (yes/no)? Answer:"
deepseek-coder-1.3b,base_0146,test,ba,target,ba_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-0.7648102045059204,-1.33107590675354,0.5662657022476196,0.5662657022476196,1,1,637,1,36,"
# Question: does f return the s from outside f (yes/no)? Answer:"
deepseek-coder-1.3b,base_0146,test,ab,source,ab_source,value,direct,value/direct,value,outer,18,19,-1.352992296218872,-0.4514457583427429,-0.9015465378761292,0.9015465378761292,0,1,19,1,21,"
assert f() == "
deepseek-coder-1.3b,base_0146,test,ab,target,ab_target,value,direct,value/direct,value,inner,18,19,-0.1471860110759735,-2.126084089279175,1.9788980782032013,1.9788980782032013,1,1,18,1,21,"
assert f() == "
deepseek-coder-1.3b,base_0146,test,ba,source,ba_source,value,direct,value/direct,value,outer,19,18,-1.342531442642212,-0.6092321276664734,-0.7332993149757385,0.7332993149757385,0,1,18,1,21,"
assert f() == "
deepseek-coder-1.3b,base_0146,test,ba,target,ba_target,value,direct,value/direct,value,inner,19,18,-0.6346128582954407,-0.845485508441925,0.21087265014648438,0.21087265014648438,1,1,19,1,21,"
assert f() == "
deepseek-coder-1.3b,base_0147,test,ab,source,ab_source,scope,direct,scope/direct,word,outer,4640,4871,-1.8106582164764404,-1.4344451427459717,-0.37621307373046875,0.37621307373046875,0,1,4871,1,35,"
# Question: does f return the z assigned inside f or outside f? Answer:"
deepseek-coder-1.3b,base_0147,test,ab,target,ab_target,scope,direct,scope/direct,word,inner,4640,4871,-1.741435170173645,-1.4833709001541138,-0.25806427001953125,-0.25806427001953125,0,0,4871,1,35,"
# Question: does f return the z assigned inside f or outside f? Answer:"
deepseek-coder-1.3b,base_0147,test,ba,source,ba_source,scope,direct,scope/direct,word,outer,4640,4871,-1.8138431310653687,-1.429287314414978,-0.3845558166503906,0.3845558166503906,0,1,4871,1,35,"
# Question: does f return the z assigned inside f or outside f? Answer:"
deepseek-coder-1.3b,base_0147,test,ba,target,ba_target,scope,direct,scope/direct,word,inner,4640,4871,-1.741026759147644,-1.4910095930099487,-0.2500171661376953,-0.2500171661376953,0,0,4871,1,35,"
# Question: does f return the z assigned inside f or outside f? Answer:"
deepseek-coder-1.3b,base_0147,test,ab,source,ab_source,scope,swapped,scope/swapped,word,outer,4640,4871,-0.8638185858726501,-2.577388286590576,1.713569700717926,-1.713569700717926,1,0,4640,1,35,"
# Question: does f return the z assigned outside f or inside f? Answer:"
deepseek-coder-1.3b,base_0147,test,ab,target,ab_target,scope,swapped,scope/swapped,word,inner,4640,4871,-0.8497443795204163,-2.535377025604248,1.6856326460838318,1.6856326460838318,1,1,4640,1,35,"
# Question: does f return the z assigned outside f or inside f? Answer:"
