task,layer,filler_type,filler_target,stratum,filler_tokens_mean,accuracy,n
defuse_edge,27,comment_prose,500,all_pairs,529.0,0.9126001456664239,1373
defuse_edge,27,comment_prose,500,diff_name,529.0,0.9736842105263158,722
defuse_edge,27,comment_prose,500,distance_matched,529.0,1.0,170
defuse_edge,27,comment_prose,500,positive,529.0,0.9730769230769231,260
defuse_edge,27,comment_prose,500,same_name_diff_binding,529.0,0.5746606334841629,221
defuse_edge,27,comment_prose,1000,all_pairs,1009.0,0.9029197080291971,1370
defuse_edge,27,comment_prose,1000,diff_name,1009.0,0.9681440443213296,722
defuse_edge,27,comment_prose,1000,distance_matched,1009.0,1.0,167
defuse_edge,27,comment_prose,1000,positive,1009.0,0.9653846153846154,260
defuse_edge,27,comment_prose,1000,same_name_diff_binding,1009.0,0.5429864253393665,221
defuse_edge,27,competing_update,0,all_pairs,0.0,0.9964614295824487,1413
defuse_edge,27,competing_update,0,diff_name,0.0,1.0,722
defuse_edge,27,competing_update,0,distance_matched,0.0,0.9904761904761905,210
defuse_edge,27,competing_update,0,positive,0.0,1.0,260
defuse_edge,27,competing_update,0,same_name_diff_binding,0.0,0.9864253393665159,221
defuse_edge,27,competing_update,50,all_pairs,55.0,0.9011627906976745,1376
defuse_edge,27,competing_update,50,diff_name,55.0,0.9903047091412742,722
defuse_edge,27,competing_update,50,distance_matched,55.0,1.0,173
defuse_edge,27,competing_update,50,positive,55.0,0.6269230769230769,260
defuse_edge,27,competing_update,50,same_name_diff_binding,55.0,0.8552036199095022,221
defuse_edge,27,competing_update,100,all_pairs,103.0,0.8728197674418605,1376
defuse_edge,27,competing_update,100,diff_name,103.0,0.9529085872576177,722
defuse_edge,27,competing_update,100,distance_matched,103.0,0.9421965317919075,173
defuse_edge,27,competing_update,100,positive,103.0,0.7384615384615385,260
defuse_edge,27,competing_update,100,same_name_diff_binding,103.0,0.7149321266968326,221
defuse_edge,27,competing_update,200,all_pairs,205.0,0.8249818445896877,1377
defuse_edge,27,competing_update,200,diff_name,205.0,0.9210526315789473,722
defuse_edge,27,competing_update,200,distance_matched,205.0,0.8448275862068966,174
defuse_edge,27,competing_update,200,positive,205.0,0.6538461538461539,260
defuse_edge,27,competing_update,200,same_name_diff_binding,205.0,0.6968325791855203,221
defuse_edge,27,competing_update,500,all_pairs,505.0,0.8820101966496723,1373
defuse_edge,27,competing_update,500,diff_name,505.0,0.9916897506925207,722
defuse_edge,27,competing_update,500,distance_matched,505.0,1.0,170
defuse_edge,27,competing_update,500,positive,505.0,0.6,260
defuse_edge,27,competing_update,500,same_name_diff_binding,505.0,0.7647058823529411,221
defuse_edge,27,competing_update,1000,all_pairs,1002.0,0.8906356801093643,1463
defuse_edge,27,competing_update,1000,diff_name,1002.0,1.0,722
defuse_edge,27,competing_update,1000,distance_matched,1002.0,1.0,260
defuse_edge,27,competing_update,1000,positive,1002.0,0.5846153846153846,260
defuse_edge,27,competing_update,1000,same_name_diff_binding,1002.0,0.7647058823529411,221
defuse_edge,27,dead_code,0,all_pairs,0.0,0.997872340425532,1410
defuse_edge,27,dead_code,0,diff_name,0.0,1.0,722
defuse_edge,27,dead_code,0,distance_matched,0.0,1.0,207
defuse_edge,27,dead_code,0,positive,0.0,1.0,260
defuse_edge,27,dead_code,0,same_name_diff_binding,0.0,0.9864253393665159,221
defuse_edge,27,dead_code,50,all_pairs,51.0,0.9198334200937012,1921
defuse_edge,27,dead_code,50,diff_name,51.0,0.9696078431372549,1020
defuse_edge,27,dead_code,50,distance_matched,51.0,1.0,340
defuse_edge,27,dead_code,50,positive,51.0,0.8588235294117647,340
defuse_edge,27,dead_code,50,same_name_diff_binding,51.0,0.6606334841628959,221
defuse_edge,27,dead_code,100,all_pairs,103.0,0.8018095648427402,2321
defuse_edge,27,dead_code,100,diff_name,103.0,0.9380952380952381,1260
defuse_edge,27,dead_code,100,distance_matched,103.0,0.44047619047619047,420
defuse_edge,27,dead_code,100,positive,103.0,0.8809523809523809,420
defuse_edge,27,dead_code,100,same_name_diff_binding,103.0,0.5610859728506787,221
defuse_edge,27,dead_code,200,all_pairs,207.0,0.7680230695289971,3121
defuse_edge,27,dead_code,200,diff_name,207.0,0.8724137931034482,1740
defuse_edge,27,dead_code,200,distance_matched,207.0,0.41206896551724137,580
defuse_edge,27,dead_code,200,positive,207.0,0.8913793103448275,580
defuse_edge,27,dead_code,200,same_name_diff_binding,207.0,0.5565610859728507,221
defuse_edge,27,dead_code,500,all_pairs,529.0,0.6754369479421162,5321
defuse_edge,27,dead_code,500,diff_name,529.0,0.6950980392156862,3060
defuse_edge,27,dead_code,500,distance_matched,529.0,0.40980392156862744,1020
defuse_edge,27,dead_code,500,positive,529.0,0.9117647058823529,1020
defuse_edge,27,dead_code,500,same_name_diff_binding,529.0,0.5384615384615384,221
defuse_edge,27,dead_code,1000,all_pairs,1009.0,0.5937096584907875,8521
defuse_edge,27,dead_code,1000,diff_name,1009.0,0.5238955823293173,4980
defuse_edge,27,dead_code,1000,distance_matched,1009.0,0.4542168674698795,1660
defuse_edge,27,dead_code,1000,positive,1009.0,0.9487951807228916,1660
defuse_edge,27,dead_code,1000,same_name_diff_binding,1009.0,0.5475113122171946,221
defuse_edge,27,lexical_decoy,0,all_pairs,0.0,0.9978783592644979,1414
defuse_edge,27,lexical_decoy,0,diff_name,0.0,1.0,722
defuse_edge,27,lexical_decoy,0,distance_matched,0.0,1.0,211
defuse_edge,27,lexical_decoy,0,positive,0.0,1.0,260
defuse_edge,27,lexical_decoy,0,same_name_diff_binding,0.0,0.9864253393665159,221
defuse_edge,27,lexical_decoy,50,all_pairs,71.0,0.8156398104265403,2110
defuse_edge,27,lexical_decoy,50,diff_name,71.0,0.9517543859649122,1140
defuse_edge,27,lexical_decoy,50,distance_matched,71.0,0.8292682926829268,369
defuse_edge,27,lexical_decoy,50,positive,71.0,0.5947368421052631,380
defuse_edge,27,lexical_decoy,50,same_name_diff_binding,71.0,0.47058823529411764,221
defuse_edge,27,lexical_decoy,100,all_pairs,119.0,0.8132530120481928,2490
defuse_edge,27,lexical_decoy,100,diff_name,119.0,0.9521739130434783,1380
defuse_edge,27,lexical_decoy,100,distance_matched,119.0,0.7016317016317016,429
defuse_edge,27,lexical_decoy,100,positive,119.0,0.6630434782608695,460
defuse_edge,27,lexical_decoy,100,same_name_diff_binding,119.0,0.4751131221719457,221
defuse_edge,27,lexical_decoy,200,all_pairs,215.0,0.8076083567196757,3207
defuse_edge,27,lexical_decoy,200,diff_name,215.0,0.9295698924731183,1860
defuse_edge,27,lexical_decoy,200,distance_matched,215.0,0.5592885375494071,506
defuse_edge,27,lexical_decoy,200,positive,215.0,0.7596774193548387,620
defuse_edge,27,lexical_decoy,200,same_name_diff_binding,215.0,0.4841628959276018,221
defuse_edge,27,lexical_decoy,500,all_pairs,519.0,0.8186947526800827,5317
defuse_edge,27,lexical_decoy,500,diff_name,519.0,0.8534591194968554,3180
defuse_edge,27,lexical_decoy,500,distance_matched,519.0,0.727803738317757,856
defuse_edge,27,lexical_decoy,500,positive,519.0,0.8509433962264151,1060
defuse_edge,27,lexical_decoy,500,same_name_diff_binding,519.0,0.5158371040723982,221
defuse_edge,27,lexical_decoy,1000,all_pairs,1023.0,0.7642840066937605,8366
defuse_edge,27,lexical_decoy,1000,diff_name,1023.0,0.7205992509363296,5340
defuse_edge,27,lexical_decoy,1000,distance_matched,1023.0,0.7931707317073171,1025
defuse_edge,27,lexical_decoy,1000,positive,1023.0,0.9112359550561798,1780
defuse_edge,27,lexical_decoy,1000,same_name_diff_binding,1023.0,0.502262443438914,221
defuse_edge,27,scope_shadow,0,all_pairs,0.0,0.997169143665959,1413
defuse_edge,27,scope_shadow,0,diff_name,0.0,1.0,722
defuse_edge,27,scope_shadow,0,distance_matched,0.0,0.9952380952380953,210
defuse_edge,27,scope_shadow,0,positive,0.0,1.0,260
defuse_edge,27,scope_shadow,0,same_name_diff_binding,0.0,0.9864253393665159,221
defuse_edge,27,scope_shadow,50,all_pairs,53.0,0.8228332753219632,2873
defuse_edge,27,scope_shadow,50,diff_name,53.0,0.9781818181818182,1100
defuse_edge,27,scope_shadow,50,distance_matched,53.0,0.6578947368421053,380
defuse_edge,27,scope_shadow,50,positive,53.0,0.6026315789473684,380
defuse_edge,27,scope_shadow,50,same_name_diff_binding,53.0,0.7986179664363278,1013
defuse_edge,27,scope_shadow,100,all_pairs,107.0,0.8750250752256771,4985
defuse_edge,27,scope_shadow,100,diff_name,107.0,0.9842465753424657,1460
defuse_edge,27,scope_shadow,100,distance_matched,107.0,0.83,500
defuse_edge,27,scope_shadow,100,positive,107.0,0.452,500
defuse_edge,27,scope_shadow,100,same_name_diff_binding,107.0,0.9045544554455446,2525
defuse_edge,27,scope_shadow,200,all_pairs,219.0,0.9246195795584484,11369
defuse_edge,27,scope_shadow,200,diff_name,219.0,0.9912844036697248,2180
defuse_edge,27,scope_shadow,200,distance_matched,219.0,0.8797297297297297,740
defuse_edge,27,scope_shadow,200,positive,219.0,0.30945945945945946,740
defuse_edge,27,scope_shadow,200,same_name_diff_binding,219.0,0.969126994422104,7709
defuse_edge,27,scope_shadow,500,all_pairs,519.0,0.9606846682847896,39552
defuse_edge,27,scope_shadow,500,diff_name,519.0,0.9944723618090452,3980
defuse_edge,27,scope_shadow,500,distance_matched,519.0,0.8868120456905504,963
defuse_edge,27,scope_shadow,500,positive,519.0,0.18059701492537314,1340
defuse_edge,27,scope_shadow,500,same_name_diff_binding,519.0,0.990201088100033,33269
defuse_edge,27,scope_shadow,1000,all_pairs,1019.0,0.9411334552102376,125810
defuse_edge,27,scope_shadow,1000,diff_name,1019.0,0.9967048710601719,6980
defuse_edge,27,scope_shadow,1000,distance_matched,1019.0,0.8856682769726248,621
defuse_edge,27,scope_shadow,1000,positive,1019.0,0.1811965811965812,2340
defuse_edge,27,scope_shadow,1000,same_name_diff_binding,1019.0,0.9534301668263298,115869
defuse_edge,31,comment_prose,0,all_pairs,0.0,0.9971631205673759,1410
defuse_edge,31,comment_prose,0,diff_name,0.0,0.9986149584487535,722
defuse_edge,31,comment_prose,0,distance_matched,0.0,0.9903381642512077,207
defuse_edge,31,comment_prose,0,positive,0.0,1.0,260
defuse_edge,31,comment_prose,0,same_name_diff_binding,0.0,0.995475113122172,221
defuse_edge,31,comment_prose,50,all_pairs,57.0,0.8978102189781022,1370
defuse_edge,31,comment_prose,50,diff_name,57.0,0.9445983379501385,722
defuse_edge,31,comment_prose,50,distance_matched,57.0,0.9760479041916168,167
defuse_edge,31,comment_prose,50,positive,57.0,1.0,260
defuse_edge,31,comment_prose,50,same_name_diff_binding,57.0,0.5656108597285068,221
defuse_edge,31,comment_prose,100,all_pairs,115.0,0.8949671772428884,1371
defuse_edge,31,comment_prose,100,diff_name,115.0,0.9376731301939059,722
defuse_edge,31,comment_prose,100,distance_matched,115.0,1.0,168
defuse_edge,31,comment_prose,100,positive,115.0,0.9961538461538462,260
defuse_edge,31,comment_prose,100,same_name_diff_binding,115.0,0.5565610859728507,221
defuse_edge,31,comment_prose,200,all_pairs,202.0,0.8811953352769679,1372
defuse_edge,31,comment_prose,200,diff_name,202.0,0.9141274238227147,722
defuse_edge,31,comment_prose,200,distance_matched,202.0,1.0,169
defuse_edge,31,comment_prose,200,positive,202.0,1.0,260
defuse_edge,31,comment_prose,200,same_name_diff_binding,202.0,0.5429864253393665,221
defuse_edge,31,comment_prose,500,all_pairs,529.0,0.8856518572469045,1373
defuse_edge,31,comment_prose,500,diff_name,529.0,0.9265927977839336,722
defuse_edge,31,comment_prose,500,distance_matched,529.0,1.0,170
defuse_edge,31,comment_prose,500,positive,529.0,0.9923076923076923,260
defuse_edge,31,comment_prose,500,same_name_diff_binding,529.0,0.5384615384615384,221
defuse_edge,31,comment_prose,1000,all_pairs,1009.0,0.8832116788321168,1370
defuse_edge,31,comment_prose,1000,diff_name,1009.0,0.925207756232687,722
defuse_edge,31,comment_prose,1000,distance_matched,1009.0,1.0,167
defuse_edge,31,comment_prose,1000,positive,1009.0,0.9884615384615385,260
defuse_edge,31,comment_prose,1000,same_name_diff_binding,1009.0,0.5339366515837104,221
defuse_edge,31,competing_update,0,all_pairs,0.0,0.9950460014154282,1413
defuse_edge,31,competing_update,0,diff_name,0.0,1.0,722
defuse_edge,31,competing_update,0,distance_matched,0.0,0.9714285714285714,210
defuse_edge,31,competing_update,0,positive,0.0,1.0,260
defuse_edge,31,competing_update,0,same_name_diff_binding,0.0,0.995475113122172,221
defuse_edge,31,competing_update,50,all_pairs,55.0,0.8873546511627907,1376
defuse_edge,31,competing_update,50,diff_name,55.0,0.997229916897507,722
defuse_edge,31,competing_update,50,distance_matched,55.0,0.9710982658959537,173
defuse_edge,31,competing_update,50,positive,55.0,0.6384615384615384,260
defuse_edge,31,competing_update,50,same_name_diff_binding,55.0,0.755656108597285,221
defuse_edge,31,competing_update,100,all_pairs,103.0,0.8895348837209303,1376
defuse_edge,31,competing_update,100,diff_name,103.0,0.9944598337950139,722
defuse_edge,31,competing_update,100,distance_matched,103.0,1.0,173
defuse_edge,31,competing_update,100,positive,103.0,0.6384615384615384,260
defuse_edge,31,competing_update,100,same_name_diff_binding,103.0,0.755656108597285,221
defuse_edge,31,competing_update,200,all_pairs,205.0,0.8685548293391431,1377
defuse_edge,31,competing_update,200,diff_name,205.0,0.9556786703601108,722
defuse_edge,31,competing_update,200,distance_matched,205.0,1.0,174
defuse_edge,31,competing_update,200,positive,205.0,0.65,260
defuse_edge,31,competing_update,200,same_name_diff_binding,205.0,0.7375565610859729,221
defuse_edge,31,competing_update,500,all_pairs,505.0,0.8885651857246905,1373
defuse_edge,31,competing_update,500,diff_name,505.0,0.9986149584487535,722
defuse_edge,31,competing_update,500,distance_matched,505.0,1.0,170
defuse_edge,31,competing_update,500,positive,505.0,0.6384615384615384,260
defuse_edge,31,competing_update,500,same_name_diff_binding,505.0,0.7375565610859729,221
defuse_edge,31,competing_update,1000,all_pairs,1002.0,0.8920027341079972,1463
defuse_edge,31,competing_update,1000,diff_name,1002.0,0.9958448753462604,722
defuse_edge,31,competing_update,1000,distance_matched,1002.0,1.0,260
defuse_edge,31,competing_update,1000,positive,1002.0,0.6384615384615384,260
defuse_edge,31,competing_update,1000,same_name_diff_binding,1002.0,0.7239819004524887,221
defuse_edge,31,dead_code,0,all_pairs,0.0,0.997872340425532,1410
defuse_edge,31,dead_code,0,diff_name,0.0,0.9986149584487535,722
defuse_edge,31,dead_code,0,distance_matched,0.0,0.9951690821256038,207
defuse_edge,31,dead_code,0,positive,0.0,1.0,260
defuse_edge,31,dead_code,0,same_name_diff_binding,0.0,0.995475113122172,221
defuse_edge,31,dead_code,50,all_pairs,51.0,0.8974492451847996,1921
defuse_edge,31,dead_code,50,diff_name,51.0,0.9784313725490196,1020
defuse_edge,31,dead_code,50,distance_matched,51.0,1.0,340
defuse_edge,31,dead_code,50,positive,51.0,0.7441176470588236,340
defuse_edge,31,dead_code,50,same_name_diff_binding,51.0,0.6018099547511312,221
defuse_edge,31,dead_code,100,all_pairs,103.0,0.7944851357173632,2321
defuse_edge,31,dead_code,100,diff_name,103.0,0.9476190476190476,1260
defuse_edge,31,dead_code,100,distance_matched,103.0,0.4642857142857143,420
defuse_edge,31,dead_code,100,positive,103.0,0.7976190476190477,420
defuse_edge,31,dead_code,100,same_name_diff_binding,103.0,0.5429864253393665,221
defuse_edge,31,dead_code,200,all_pairs,207.0,0.7843639859019546,3121
defuse_edge,31,dead_code,200,diff_name,207.0,0.9017241379310345,1740
defuse_edge,31,dead_code,200,distance_matched,207.0,0.4844827586206897,580
defuse_edge,31,dead_code,200,positive,207.0,0.8275862068965517,580
defuse_edge,31,dead_code,200,same_name_diff_binding,207.0,0.5339366515837104,221
defuse_edge,31,dead_code,500,all_pairs,529.0,0.7303138507799286,5321
defuse_edge,31,dead_code,500,diff_name,529.0,0.7856209150326797,3060
defuse_edge,31,dead_code,500,distance_matched,529.0,0.4676470588235294,1020
defuse_edge,31,dead_code,500,positive,529.0,0.8696078431372549,1020
defuse_edge,31,dead_code,500,same_name_diff_binding,529.0,0.5339366515837104,221
defuse_edge,31,dead_code,1000,all_pairs,1009.0,0.6446426475765755,8521
defuse_edge,31,dead_code,1000,diff_name,1009.0,0.6058232931726908,4980
defuse_edge,31,dead_code,1000,distance_matched,1009.0,0.5018072289156627,1660
defuse_edge,31,dead_code,1000,positive,1009.0,0.9174698795180722,1660
defuse_edge,31,dead_code,1000,same_name_diff_binding,1009.0,0.5429864253393665,221
defuse_edge,31,lexical_decoy,0,all_pairs,0.0,0.9978783592644979,1414
defuse_edge,31,lexical_decoy,0,diff_name,0.0,0.9986149584487535,722
defuse_edge,31,lexical_decoy,0,distance_matched,0.0,0.995260663507109,211
defuse_edge,31,lexical_decoy,0,positive,0.0,1.0,260
defuse_edge,31,lexical_decoy,0,same_name_diff_binding,0.0,0.995475113122172,221
defuse_edge,31,lexical_decoy,50,all_pairs,71.0,0.809478672985782,2110
defuse_edge,31,lexical_decoy,50,diff_name,71.0,0.9157894736842105,1140
defuse_edge,31,lexical_decoy,50,distance_matched,71.0,0.7425474254742548,369
defuse_edge,31,lexical_decoy,50,positive,71.0,0.7263157894736842,380
defuse_edge,31,lexical_decoy,50,same_name_diff_binding,71.0,0.5158371040723982,221
defuse_edge,31,lexical_decoy,100,all_pairs,119.0,0.8413654618473896,2490
defuse_edge,31,lexical_decoy,100,diff_name,119.0,0.9340579710144927,1380
defuse_edge,31,lexical_decoy,100,distance_matched,119.0,0.7902097902097902,429
defuse_edge,31,lexical_decoy,100,positive,119.0,0.7608695652173914,460
defuse_edge,31,lexical_decoy,100,same_name_diff_binding,119.0,0.5294117647058824,221
defuse_edge,31,lexical_decoy,200,all_pairs,215.0,0.820704708450265,3207
defuse_edge,31,lexical_decoy,200,diff_name,215.0,0.8591397849462366,1860
defuse_edge,31,lexical_decoy,200,distance_matched,215.0,0.8162055335968379,506
defuse_edge,31,lexical_decoy,200,positive,215.0,0.8129032258064516,620
defuse_edge,31,lexical_decoy,200,same_name_diff_binding,215.0,0.5294117647058824,221
defuse_edge,31,lexical_decoy,500,all_pairs,519.0,0.7549369945457965,5317
defuse_edge,31,lexical_decoy,500,diff_name,519.0,0.7179245283018868,3180
defuse_edge,31,lexical_decoy,500,distance_matched,519.0,0.7792056074766355,856
defuse_edge,31,lexical_decoy,500,positive,519.0,0.8886792452830189,1060
defuse_edge,31,lexical_decoy,500,same_name_diff_binding,519.0,0.5520361990950227,221
defuse_edge,31,lexical_decoy,1000,all_pairs,1023.0,0.6500119531436768,8366
defuse_edge,31,lexical_decoy,1000,diff_name,1023.0,0.5142322097378277,5340
defuse_edge,31,lexical_decoy,1000,distance_matched,1023.0,0.8936585365853659,1025
defuse_edge,31,lexical_decoy,1000,positive,1023.0,0.9292134831460674,1780
defuse_edge,31,lexical_decoy,1000,same_name_diff_binding,1023.0,0.5520361990950227,221
defuse_edge,31,scope_shadow,0,all_pairs,0.0,0.9978768577494692,1413
defuse_edge,31,scope_shadow,0,diff_name,0.0,1.0,722
defuse_edge,31,scope_shadow,0,distance_matched,0.0,0.9904761904761905,210
defuse_edge,31,scope_shadow,0,positive,0.0,1.0,260
defuse_edge,31,scope_shadow,0,same_name_diff_binding,0.0,0.995475113122172,221
defuse_edge,31,scope_shadow,50,all_pairs,53.0,0.8402366863905325,2873
